angle, distance, x, y
318.000000, 0.230000, 0.170923, -0.153900
319.625000, 0.200000, 0.152364, -0.129558
321.250000, 0.270000, 0.210569, -0.168999
322.937500, 0.200000, 0.159596, -0.120537
324.750000, 0.240000, 0.195994, -0.138515
326.375000, 0.220000, 0.183190, -0.121826
328.187500, 0.220000, 0.186951, -0.115971
330.562500, 0.250000, 0.217723, -0.122868
332.250000, 0.220000, 0.194697, -0.102435
333.875000, 0.330000, 0.296286, -0.145309
335.687500, 0.340000, 0.309847, -0.139982
337.312500, 0.280000, 0.258334, -0.107997
339.187500, 0.330000, 0.308467, -0.117253
340.812500, 0.390000, 0.368335, -0.128178
342.625000, 0.340000, 0.324486, -0.101532
344.250000, 0.350000, 0.336859, -0.095004
345.937500, 0.390000, 0.378312, -0.094762
347.750000, 0.340000, 0.332259, -0.072140
349.375000, 0.490000, 0.481599, -0.090346
351.000000, 0.490000, 0.483967, -0.076653
352.875000, 0.550000, 0.545753, -0.068219
354.500000, 0.570000, 0.567376, -0.054632
356.687500, 0.570000, 0.569048, -0.032936
358.312500, 0.540000, 0.539766, -0.015902
0.875000, 0.520000, 0.519939, 0.007941
2.500000, 0.510000, 0.509515, 0.022246
4.375000, 0.470000, 0.468630, 0.035853
6.000000, 5.650000, 5.619049, 0.590586
7.812500, 5.640000, 5.587651, 0.766655
9.437500, 0.940000, 0.927277, 0.154133
11.125000, 0.370000, 0.363047, 0.071392
12.750000, 0.390000, 0.380384, 0.086072
14.375000, 0.380000, 0.368103, 0.094342
16.187500, 0.350000, 0.336124, 0.097574
17.875000, 0.400000, 0.380691, 0.122777
19.687500, 0.440000, 0.414279, 0.148232
21.312500, 0.420000, 0.391277, 0.152651
23.125000, 0.400000, 0.367860, 0.157095
24.812500, 0.470000, 0.426612, 0.197236
26.437500, 0.430000, 0.385031, 0.191445
28.062500, 0.570000, 0.502988, 0.268148
29.937500, 0.830000, 0.719253, 0.414216
31.562500, 0.740000, 0.630532, 0.387337
33.375000, 0.890000, 0.743228, 0.489604
35.000000, 3.810000, 3.120969, 2.185326
36.875000, 3.850000, 3.079794, 2.310274
38.500000, 3.700000, 2.895650, 2.303304
40.312500, 3.580000, 2.729847, 2.316103
41.937500, 3.470000, 2.581244, 2.319069
43.812500, 3.360000, 2.424607, 2.326130
45.625000, 3.240000, 2.265899, 2.315880
47.250000, 3.190000, 2.165374, 2.342489
49.062500, 3.100000, 2.031230, 2.341817
50.750000, 0.720000, 0.455548, 0.557563
52.562500, 0.710000, 0.431606, 0.563752
54.187500, 0.730000, 0.427148, 0.591983
56.000000, 0.680000, 0.380251, 0.563746
57.687500, 0.680000, 0.363485, 0.574699
59.500000, 0.670000, 0.340051, 0.577292
61.125000, 0.690000, 0.333201, 0.604216
62.937500, 0.670000, 0.304825, 0.596642
64.562500, 0.640000, 0.274897, 0.577955
66.625000, 0.650000, 0.257886, 0.596653
68.250000, 0.640000, 0.237157, 0.594438
70.062500, 0.680000, 0.231877, 0.639244
71.687500, 0.660000, 0.207372, 0.626576
73.562500, 0.660000, 0.186760, 0.633025
75.187500, 0.580000, 0.148281, 0.560725
77.000000, 0.560000, 0.125973, 0.545647
78.625000, 0.550000, 0.108476, 0.539197
80.500000, 0.570000, 0.094077, 0.562183
82.125000, 0.580000, 0.079467, 0.574530
83.937500, 0.730000, 0.077098, 0.725917
85.562500, 0.730000, 0.056481, 0.727812
87.437500, 0.820000, 0.036662, 0.819180
89.437500, 2.290000, 0.022482, 2.289890
91.062500, 2.290000, -0.042464, 2.289606
92.687500, 2.300000, -0.107844, 2.297470
94.562500, 2.290000, -0.182162, 2.282743
96.187500, 2.300000, -0.247900, 2.286601
98.000000, 2.310000, -0.321490, 2.287519
99.625000, 2.290000, -0.382886, 2.257764
101.500000, 2.320000, -0.462534, 2.273425
103.125000, 2.330000, -0.529088, 2.269133
104.937500, 2.380000, -0.613481, 2.299574
106.562500, 2.370000, -0.675595, 2.271667
108.437500, 2.450000, -0.774862, 2.324240
110.062500, 4.740000, -1.626033, 4.452372
111.875000, 4.340000, -1.617010, 4.027515
113.500000, 4.100000, -1.634871, 3.759946
115.187500, 0.010000, -0.004256, 0.009049
117.000000, 2.360000, -1.071418, 2.102775
118.625000, 2.420000, -1.159361, 2.124213
120.437500, 2.410000, -1.220902, 2.077859
122.125000, 2.270000, -1.207114, 1.922440
123.937500, 0.050000, -0.027914, 0.041482
125.562500, 0.010000, -0.005816, 0.008135
127.375000, 0.010000, -0.006070, 0.007947
129.062500, 28.970000, -18.255960, 22.494018
130.687500, 0.480000, -0.312928, 0.363973
132.687500, 0.520000, -0.352560, 0.382233
134.500000, 0.500000, -0.350455, 0.356625
136.312500, 0.480000, -0.347097, 0.331548
138.000000, 0.470000, -0.349278, 0.314491
139.625000, 0.450000, -0.342819, 0.291504
141.437500, 0.420000, -0.328410, 0.261815
143.062500, 0.420000, -0.335702, 0.252396
144.937500, 0.440000, -0.360151, 0.252767
146.562500, 0.380000, -0.317105, 0.209390
148.375000, 0.400000, -0.340599, 0.209743
150.000000, 0.380000, -0.329090, 0.190000
151.687500, 0.440000, -0.387365, 0.208683
153.312500, 0.350000, -0.312714, 0.157193
154.937500, 0.280000, -0.253637, 0.118610
156.625000, 0.370000, -0.339633, 0.146797
158.437500, 0.270000, -0.251105, 0.099229
160.062500, 0.200000, -0.188013, 0.068199
161.875000, 0.230000, -0.218587, 0.071551
163.562500, 0.220000, -0.211008, 0.062253
165.187500, 0.300000, -0.290030, 0.076697
166.812500, 0.290000, -0.282352, 0.066160
168.625000, 0.390000, -0.382339, 0.076920
170.312500, 0.320000, -0.315437, 0.053848
172.125000, 0.270000, -0.267454, 0.036993
173.750000, 0.330000, -0.328039, 0.035926
175.562500, 0.320000, -0.319041, 0.024759
177.250000, 0.390000, -0.389551, 0.018711
179.437500, 0.220000, -0.219989, 0.002160
181.062500, 0.270000, -0.269954, -0.005007
182.875000, 0.320000, -0.319597, -0.016050
184.562500, 0.500000, -0.498416, -0.039773
186.187500, 0.470000, -0.467262, -0.050658
188.000000, 0.470000, -0.465426, -0.065411
189.812500, 0.470000, -0.463124, -0.080100
191.500000, 0.450000, -0.440966, -0.089716
193.312500, 0.440000, -0.428177, -0.101315
194.937500, 0.440000, -0.425131, -0.113417
196.750000, 0.400000, -0.383029, -0.115279
198.437500, 0.420000, -0.398441, -0.132833
199.875000, 0.520000, -0.489027, -0.176784
201.500000, 0.010000, -0.009304, -0.003665
203.125000, 0.280000, -0.257502, -0.109967
204.812500, 0.470000, -0.426612, -0.197236
206.437500, 0.350000, -0.313397, -0.155827
208.062500, 0.320000, -0.282379, -0.150539
209.937500, 0.280000, -0.242640, -0.139735
211.562500, 0.330000, -0.281183, -0.172731
213.375000, 0.320000, -0.267228, -0.176037
215.000000, 0.330000, -0.270320, -0.189280
216.875000, 0.150000, -0.119992, -0.090011
218.500000, 0.230000, -0.180000, -0.143178
220.125000, 0.400000, -0.305856, -0.257783
221.750000, 0.230000, -0.171593, -0.153153
223.625000, 0.240000, -0.173729, -0.165585
225.250000, 0.220000, -0.154883, -0.156241
227.062500, 0.170000, -0.115804, -0.124457
228.687500, 0.140000, -0.092423, -0.105157
230.375000, 0.150000, -0.095664, -0.115535
232.000000, 0.170000, -0.104662, -0.133962
233.812500, 0.050000, -0.029521, -0.040354
235.437500, 0.050000, -0.028365, -0.041175
237.312500, 0.120000, -0.064807, -0.100995
238.937500, 0.090000, -0.046438, -0.077094
240.562500, 0.150000, -0.073721, -0.130634
242.250000, 0.190000, -0.088467, -0.168148
243.875000, 0.180000, -0.079260, -0.161610
245.687500, 0.170000, -0.069991, -0.154923
247.312500, 0.130000, -0.050142, -0.119941
249.000000, 0.200000, -0.071674, -0.186716
250.812500, 0.170000, -0.055872, -0.160556
252.437500, 0.100000, -0.030175, -0.095339
254.250000, 0.230000, -0.062431, -0.221365
255.937500, 0.610000, -0.148218, -0.591719
257.750000, 0.530000, -0.112454, -0.517932
259.375000, 0.520000, -0.095878, -0.511085
261.000000, 0.510000, -0.079782, -0.503721
262.687500, 0.500000, -0.063641, -0.495933
264.312500, 0.420000, -0.041623, -0.417932
265.937500, 0.290000, -0.020545, -0.289271
267.625000, 0.350000, -0.014504, -0.349699
269.250000, 0.510000, -0.006676, -0.509956
270.875000, 0.230000, 0.003512, -0.229973
272.500000, 0.250000, 0.010905, -0.249762
274.375000, 0.470000, 0.035853, -0.468630
276.000000, 0.530000, 0.055400, -0.527097
277.812500, 0.750000, 0.101949, -0.743039
279.437500, 0.680000, 0.111501, -0.670796
281.312500, 0.680000, 0.133389, -0.666789
282.937500, 0.670000, 0.150005, -0.652992
284.750000, 0.650000, 0.165491, -0.628580
286.187500, 0.710000, 0.197935, -0.681852
287.875000, 0.750000, 0.230206, -0.713796
289.687500, 0.730000, 0.245930, -0.687327
291.312500, 0.710000, 0.258053, -0.661444
293.125000, 0.050000, 0.019637, -0.045983
294.812500, 0.010000, 0.004197, -0.009077
296.437500, 0.390000, 0.173636, -0.349214
298.250000, 0.270000, 0.127796, -0.237840
300.062500, 0.230000, 0.115217, -0.199060
301.750000, 0.150000, 0.078932, -0.127553
303.375000, 0.230000, 0.126527, -0.192070
305.000000, 0.250000, 0.143394, -0.204788
306.687500, 0.200000, 0.119490, -0.160381
308.687500, 0.230000, 0.143767, -0.179530
310.312500, 0.240000, 0.155269, -0.183007
312.125000, 0.290000, 0.194518, -0.215088
313.812500, 0.300000, 0.207690, -0.216483
315.625000, 0.250000, 0.178694, -0.174838
317.250000, 0.270000, 0.198267, -0.183276
319.062500, 0.190000, 0.143531, -0.124495
320.750000, 0.230000, 0.178110, -0.145522
322.562500, 0.320000, 0.254085, -0.194527
324.187500, 0.280000, 0.227062, -0.163838
326.000000, 0.250000, 0.207259, -0.139798
327.687500, 0.350000, 0.295801, -0.187088
330.000000, 0.290000, 0.251147, -0.145000
331.687500, 0.250000, 0.220093, -0.118570
333.500000, 0.230000, 0.205835, -0.102625
335.125000, 0.320000, 0.290313, -0.134605
336.937500, 0.250000, 0.230020, -0.097934
338.812500, 0.290000, 0.270397, -0.104812
340.437500, 0.350000, 0.329797, -0.117192
342.062500, 0.370000, 0.352015, -0.113952
343.750000, 0.440000, 0.422422, -0.123125
345.562500, 0.390000, 0.377684, -0.097236
347.187500, 0.380000, 0.370538, -0.084269
348.812500, 0.380000, 0.372779, -0.073728
350.687500, 0.370000, 0.365124, -0.059873
352.312500, 5.880000, 5.827153, -0.786568
354.125000, 0.350000, 0.348162, -0.035825
355.750000, 0.520000, 0.518570, -0.038536
357.625000, 0.580000, 0.579502, -0.024035
0.125000, 0.530000, 0.529999, 0.001156
2.000000, 0.500000, 0.499695, 0.017450
3.625000, 0.500000, 0.499000, 0.031613
5.437500, 0.370000, 0.368335, 0.035061
7.062500, 0.400000, 0.396965, 0.049181
8.937500, 0.380000, 0.375386, 0.059036
10.562500, 0.270000, 0.265425, 0.049493
12.375000, 0.290000, 0.283262, 0.062150
14.000000, 0.280000, 0.271683, 0.067738
15.875000, 0.320000, 0.307795, 0.087533
17.500000, 0.250000, 0.238429, 0.075176
19.125000, 0.280000, 0.264546, 0.091736
20.937500, 0.320000, 0.298871, 0.114352
22.812500, 0.300000, 0.276534, 0.116315
24.625000, 0.320000, 0.290897, 0.133337
26.250000, 0.200000, 0.179375, 0.088458
28.062500, 0.250000, 0.220609, 0.117609
29.750000, 0.230000, 0.199686, 0.114130
31.562500, 0.320000, 0.272662, 0.167497
33.187500, 0.250000, 0.209221, 0.136845
34.812500, 0.290000, 0.238097, 0.165559
36.687500, 0.280000, 0.224534, 0.167286
38.312500, 0.080000, 0.062771, 0.049596
40.125000, 3.550000, 2.714473, 2.287824
41.750000, 3.480000, 2.596280, 2.317268
43.437500, 3.380000, 2.454302, 2.323963
45.437500, 3.280000, 2.301533, 2.336952
47.062500, 3.170000, 2.159405, 2.320748
48.687500, 3.000000, 1.980497, 2.253360
50.375000, 0.710000, 0.452810, 0.546867
52.187500, 0.740000, 0.453679, 0.584616
53.812500, 0.700000, 0.413301, 0.564962
55.625000, 0.690000, 0.389579, 0.569498
57.312500, 0.640000, 0.345636, 0.538642
59.125000, 0.670000, 0.343822, 0.575054
60.750000, 0.680000, 0.332262, 0.593297
62.562500, 0.680000, 0.313331, 0.603510
64.250000, 0.670000, 0.291078, 0.603468
66.250000, 0.660000, 0.265813, 0.604106
67.875000, 0.660000, 0.248575, 0.611400
69.687500, 0.670000, 0.232584, 0.628335
71.375000, 0.690000, 0.220367, 0.653864
73.000000, 0.600000, 0.175423, 0.573783
74.625000, 0.580000, 0.153779, 0.559242
76.437500, 0.570000, 0.133668, 0.554105
78.125000, 0.540000, 0.111120, 0.528443
79.937500, 0.550000, 0.096097, 0.541540
81.562500, 0.560000, 0.082169, 0.553939
83.375000, 0.630000, 0.072683, 0.625793
85.062500, 0.750000, 0.064552, 0.747217
86.875000, 0.830000, 0.045247, 0.828766
88.875000, 2.280000, 0.044765, 2.279561
90.500000, 2.300000, -0.020071, 2.299912
92.187500, 2.280000, -0.087027, 2.278338
94.000000, 2.310000, -0.161137, 2.304373
95.625000, 2.300000, -0.225439, 2.288925
97.437500, 2.320000, -0.300312, 2.300481
99.125000, 2.320000, -0.367926, 2.290640
100.937500, 2.330000, -0.442090, 2.287675
102.562500, 2.350000, -0.511135, 2.293739
104.187500, 2.380000, -0.583328, 2.307407
105.875000, 2.390000, -0.653760, 2.298847
107.500000, 2.370000, -0.712673, 2.260309
109.312500, 4.830000, -1.597379, 4.558210
111.125000, 4.430000, -1.596589, 4.132288
113.000000, 4.140000, -1.617627, 3.810890
114.625000, 3.590000, -1.495872, 3.263505
116.437500, 2.230000, -0.992844, 1.996788
118.062500, 2.410000, -1.133747, 2.126668
119.750000, 2.370000, -1.176033, 2.057631
121.562500, 2.390000, -1.250994, 2.036447
123.187500, 0.010000, -0.005474, 0.008369
124.812500, 0.010000, -0.005709, 0.008210
126.500000, 0.010000, -0.005948, 0.008039
128.125000, 0.010000, -0.006174, 0.007867
129.937500, 0.570000, -0.365912, 0.437045
131.562500, 0.470000, -0.311815, 0.351669
133.625000, 0.490000, -0.338068, 0.354697
135.250000, 0.490000, -0.347991, 0.344967
137.062500, 0.480000, -0.351407, 0.326976
138.687500, 0.480000, -0.360538, 0.316879
140.562500, 0.440000, -0.339820, 0.279504
142.187500, 0.420000, -0.331809, 0.257493
144.000000, 0.390000, -0.315517, 0.229236
145.625000, 0.400000, -0.330144, 0.225843
147.500000, 0.470000, -0.396394, 0.252531
149.125000, 0.350000, -0.300401, 0.179608
150.937500, 0.370000, -0.323413, 0.179732
152.562500, 0.420000, -0.372756, 0.193528
154.437500, 0.300000, -0.270635, 0.129449
156.250000, 0.350000, -0.320359, 0.140961
157.875000, 0.380000, -0.352018, 0.143119
159.500000, 0.280000, -0.262268, 0.098058
161.187500, 0.280000, -0.265042, 0.090292
163.000000, 0.220000, -0.210387, 0.064322
164.625000, 0.330000, -0.318190, 0.087495
166.437500, 0.280000, -0.272192, 0.065662
168.125000, 0.340000, -0.332724, 0.069964
169.937500, 0.290000, -0.285539, 0.050669
171.562500, 0.280000, -0.276969, 0.041085
173.375000, 0.290000, -0.288064, 0.033457
175.062500, 0.330000, -0.328775, 0.028403
176.687500, 0.330000, -0.329449, 0.019068
178.312500, 0.320000, -0.319861, 0.009423
180.312500, 0.340000, -0.339995, -0.001854
182.000000, 0.240000, -0.239854, -0.008376
183.625000, 0.330000, -0.329340, -0.020865
185.437500, 0.450000, -0.447975, -0.042642
187.062500, 0.430000, -0.426737, -0.052869
188.937500, 0.450000, -0.444536, -0.069911
190.562500, 0.430000, -0.422714, -0.078822
192.375000, 0.470000, -0.459080, -0.100725
194.000000, 0.430000, -0.417227, -0.104026
195.875000, 0.470000, -0.452075, -0.128564
197.500000, 0.470000, -0.448247, -0.141332
198.937500, 0.430000, -0.406725, -0.139551
200.750000, 0.540000, -0.504973, -0.191317
202.437500, 0.390000, -0.360476, -0.148853
204.062500, 0.320000, -0.292192, -0.130475
205.875000, 0.430000, -0.386892, -0.187656
207.562500, 0.240000, -0.212762, -0.111052
209.375000, 0.290000, -0.252714, -0.142252
211.000000, 0.250000, -0.214292, -0.128760
212.812500, 0.300000, -0.252135, -0.162567
214.500000, 0.280000, -0.230755, -0.158594
216.125000, 0.270000, -0.218088, -0.159178
217.937500, 0.170000, -0.134076, -0.104516
219.562500, 0.220000, -0.169605, -0.140122
221.250000, 0.170000, -0.127813, -0.112089
222.875000, 0.330000, -0.241837, -0.224532
224.500000, 0.330000, -0.235373, -0.231300
226.312500, 0.200000, -0.138145, -0.144624
228.000000, 0.170000, -0.113752, -0.126335
229.812500, 0.220000, -0.141964, -0.168066
231.437500, 0.150000, -0.093505, -0.117289
233.250000, 0.140000, -0.083765, -0.112176
234.937500, 0.120000, -0.068936, -0.098223
236.750000, 0.040000, -0.021932, -0.033451
238.375000, 0.100000, -0.052436, -0.085150
240.187500, 0.050000, -0.024858, -0.043383
241.500000, 0.150000, -0.071574, -0.131823
243.312500, 0.130000, -0.058386, -0.116151
244.937500, 0.090000, -0.038125, -0.081526
246.812500, 0.100000, -0.039374, -0.091922
248.437500, 0.100000, -0.036752, -0.093002
250.250000, 0.050000, -0.016896, -0.047059
251.875000, 0.140000, -0.043553, -0.133053
253.750000, 0.170000, -0.047571, -0.163208
255.375000, 0.500000, -0.126246, -0.483800
257.187500, 0.520000, -0.115316, -0.507053
258.812500, 0.520000, -0.100891, -0.510119
260.500000, 0.500000, -0.082524, -0.493143
262.125000, 0.510000, -0.069876, -0.505190
263.750000, 0.490000, -0.053345, -0.487088
265.562500, 0.320000, -0.024759, -0.319041
267.250000, 0.350000, -0.016792, -0.349597
269.062500, 0.400000, -0.006545, -0.399946
270.687500, 0.400000, 0.004800, -0.399971
272.500000, 0.420000, 0.018320, -0.419600
274.187500, 0.280000, 0.020446, -0.279253
276.000000, 0.640000, 0.066898, -0.636494
277.625000, 0.710000, 0.094209, -0.703722
279.437500, 0.690000, 0.113140, -0.680661
281.125000, 0.690000, 0.133136, -0.677034
282.937500, 0.670000, 0.150005, -0.652992
284.562500, 0.680000, 0.170976, -0.658154
286.187500, 0.700000, 0.195147, -0.672248
287.875000, 0.740000, 0.227137, -0.704279
289.687500, 0.780000, 0.262774, -0.734404
291.312500, 0.680000, 0.247149, -0.633496
293.000000, 0.120000, 0.046888, -0.110461
294.625000, 0.200000, 0.083335, -0.181811
296.437500, 0.320000, 0.142471, -0.286535
298.062500, 0.180000, 0.084678, -0.158838
299.750000, 0.230000, 0.114130, -0.199686
301.562500, 0.250000, 0.130857, -0.213017
303.187500, 0.230000, 0.125898, -0.192483
305.000000, 0.270000, 0.154866, -0.221171
306.687500, 0.280000, 0.167286, -0.224534
308.687500, 0.230000, 0.143767, -0.179530
310.500000, 0.240000, 0.155868, -0.182497
312.125000, 0.240000, 0.160980, -0.178004
313.812500, 0.240000, 0.166152, -0.173186
315.625000, 0.320000, 0.228729, -0.223792
317.250000, 0.270000, 0.198267, -0.183276
319.062500, 0.240000, 0.181302, -0.157256
320.750000, 0.220000, 0.170366, -0.139195
322.562500, 0.280000, 0.222325, -0.170211
324.187500, 0.250000, 0.202734, -0.146284
326.000000, 0.350000, 0.290163, -0.195718
327.687500, 0.250000, 0.211286, -0.133634
330.000000, 0.350000, 0.303109, -0.175000
331.875000, 0.330000, 0.291034, -0.155561
333.500000, 0.300000, 0.268480, -0.133859
335.312500, 0.390000, 0.354354, -0.162891
337.125000, 0.380000, 0.350115, -0.147714
338.812500, 0.390000, 0.363637, -0.140954
340.437500, 0.290000, 0.273260, -0.097102
342.250000, 0.320000, 0.304767, -0.097557
343.875000, 0.350000, 0.336230, -0.097207
345.750000, 0.440000, 0.426462, -0.108307
347.375000, 0.380000, 0.370812, -0.083056
349.187500, 0.380000, 0.373254, -0.071286
350.812500, 0.380000, 0.375125, -0.060673
352.687500, 0.010000, 0.009919, -0.001273
354.312500, 5.500000, 5.472925, -0.545065
356.125000, 5.500000, 5.487426, -0.371690
357.750000, 0.220000, 0.219830, -0.008637
0.312500, 0.500000, 0.499993, 0.002727
2.312500, 0.470000, 0.469617, 0.018964
4.000000, 0.420000, 0.418977, 0.029298
5.812500, 0.290000, 0.288509, 0.029369
7.437500, 0.240000, 0.237981, 0.031067
9.250000, 0.230000, 0.227009, 0.036971
10.937500, 0.190000, 0.186549, 0.036050
12.750000, 0.250000, 0.243836, 0.055174
14.562500, 0.230000, 0.222611, 0.057830
16.187500, 0.150000, 0.144053, 0.041817
17.875000, 0.120000, 0.114207, 0.036833
19.500000, 0.220000, 0.207381, 0.073438
21.312500, 0.150000, 0.139742, 0.054518
23.000000, 0.100000, 0.092050, 0.039073
24.625000, 0.120000, 0.109087, 0.050001
26.437500, 0.130000, 0.116405, 0.057879
28.062500, 0.170000, 0.150014, 0.079974
29.937500, 0.220000, 0.190645, 0.109792
31.562500, 0.130000, 0.110769, 0.068046
33.375000, 0.180000, 0.150316, 0.099021
35.000000, 0.120000, 0.098298, 0.068829
36.875000, 0.180000, 0.143990, 0.108013
38.500000, 0.050000, 0.039130, 0.031126
40.312500, 0.070000, 0.053377, 0.045287
41.937500, 0.150000, 0.111581, 0.100248
43.812500, 0.150000, 0.108241, 0.103845
45.625000, 0.010000, 0.006994, 0.007148
47.437500, 3.050000, 2.063002, 2.246447
49.062500, 0.620000, 0.406246, 0.468363
50.750000, 0.720000, 0.455548, 0.557563
52.562500, 0.700000, 0.425527, 0.555812
54.187500, 0.700000, 0.409594, 0.567655
55.812500, 0.700000, 0.393332, 0.579042
